"","Station ID","Station_Name","Station_Region","Diesel_Quota","Tank_ID","Product_Name","04/10/2016_sales","04/10/2016_stock","05/10/2016_sales","05/10/2016_stock","06/10/2016_sales","06/10/2016_stock","07/10/2016_sales","07/10/2016_stock","08/10/2016_sales","08/10/2016_stock","09/10/2016_sales","09/10/2016_stock","10/10/2016_sales","10/10/2016_stock"
"147",90001059,"KOPERASI FELDA KERTEH SATU BERHAD","EAST1",65520,"90001059-1","BIODIESEL B7 (RETAIL)",2833,2864,2477,1821,3149,3765,3046,19938,17129,14262,17275,20830,17784,NA
"148",90001059,"KOPERASI FELDA KERTEH SATU BERHAD","EAST1",65520,"90001059-2","PRIMAX 95",3312,3465,3595,3669,4147,3583,3469,18936,18936,18936,10130,1049,1049,NA
"149",90001059,"KOPERASI FELDA KERTEH SATU BERHAD","EAST1",65520,"90001059-3","PRIMAX 95",3312,3466,3595,3669,4147,3583,3469,22802,22802,14369,23325,21858,8936,NA
"150",90001059,"KOPERASI FELDA KERTEH SATU BERHAD","EAST1",65520,"90001059-4","PRIMAX 95",3313,3466,3595,3668,4148,3582,3469,12944,2807,17691,17691,22802,22802,NA
"151",90001065,"SELASIH SERVIS STESEN","EAST1",27300,"90001065-1","BIODIESEL B7 (RETAIL)",1334,1485,1429,612,963,1317,1047,10232,14371,12854,11485,10924,9925,NA
"152",90001065,"SELASIH SERVIS STESEN","EAST1",27300,"90001065-4","PRIMAX 95",2069,1995,2006,1883,2103,2028,1780,17423,15183,13099,11162,9464,12612,NA
"153",90001065,"SELASIH SERVIS STESEN","EAST1",27300,"90001065-2","PRIMAX 95",2068,1994,2005,1883,2103,2028,1779,11556,12838,8882,4700,884,6338,NA
"154",90001065,"SELASIH SERVIS STESEN","EAST1",27300,"90001065-3","PRIMAX 95",2068,1994,2005,1884,2104,2027,1779,17577,17577,17577,17577,17577,13249,NA
"155",90001096,"T.N. BERSATU ENTERPRISE","EAST1",65520,"90001096-1","PRIMAX 95",4875,4927,5036,4824,4937,4774,4763,22646,22779,12724,13534,3820,25867,NA
"156",90001096,"T.N. BERSATU ENTERPRISE","EAST1",65520,"90001096-2","PRIMAX 97",404,599,553,629,646,720,545,12382,11942,11503,10782,10113,9368,NA
"157",90001096,"T.N. BERSATU ENTERPRISE","EAST1",65520,"90001096-3","PRIMAX 95",4874,4928,5036,4825,4937,4774,4764,7910,20034,20100,25583,25392,14652,NA
"158",90001096,"T.N. BERSATU ENTERPRISE","EAST1",65520,"90001096-4","BIODIESEL B7 (RETAIL)",1876,2072,2676,1126,1560,2115,1788,12396,10497,8336,11160,9904,13996,NA
"159",90001100,"KOPERASI SERBAGUNA DARA BERHAD","EAST2",327600,"90001100-2","PRIMAX 97",1124,799,799,1039,1822,1729,1031,4281,14078,13279,12479,11441,9619,NA
"160",90001100,"KOPERASI SERBAGUNA DARA BERHAD","EAST2",327600,"90001100-3","PRIMAX 95",5107,5150,5240,6946,7135,6038,5926,19341,18748,23981,20075,15567,11192,NA
"161",90001100,"KOPERASI SERBAGUNA DARA BERHAD","EAST2",327600,"90001100-4","PRIMAX 95",5107,5149,5240,6946,7135,6038,5926,14932,25653,19549,24792,24842,24792,NA
"162",90001100,"KOPERASI SERBAGUNA DARA BERHAD","EAST2",327600,"90001100-5","BIODIESEL B7 (RETAIL)",7450,8234,9293,7050,6490,6405,7711,24716,24657,13795,21915,19321,27000,NA
"163",90001100,"KOPERASI SERBAGUNA DARA BERHAD","EAST2",327600,"90001100-1","BIODIESEL B7 (RETAIL)",7450,8234,9294,7050,6489,6405,7710,27000,23281,17675,7349,12222,7647,NA
"164",90001100,"KOPERASI SERBAGUNA DARA BERHAD","EAST2",327600,"90001100-6","PRIMAX 95",5106,5149,5239,6946,7136,6038,5926,26585,22978,24781,24105,24106,23505,NA
"165",90001110,"BAHRUDIN MINI STATION","EAST1",251160,"90001110-4","PRIMAX 95",9204,7594,6527,9494,6028,8246,9409,17226,13683,678,22306,20946,8342,NA
"166",90001110,"BAHRUDIN MINI STATION","EAST1",251160,"90001110-5","PRIMAX 95",9204,7594,6527,9494,6028,8246,9410,22299,13133,17685,6553,759,22671,NA
"167",90001110,"BAHRUDIN MINI STATION","EAST1",251160,"90001110-1","BIODIESEL B7 (RETAIL)",7445,7066,6746,3792,4670,5587,6294,20951,13395,8070,22740,15979,17726,NA
"168",90001110,"BAHRUDIN MINI STATION","EAST1",251160,"90001110-3","PRIMAX 97",694,537,1002,641,740,1290,439,17323,16821,16093,15282,14300,13691,NA
"169",90001110,"BAHRUDIN MINI STATION","EAST1",251160,"90001110-2","BIODIESEL B7 (RETAIL)",7444,7067,6746,3793,4669,5586,6293,9770,12280,11151,1857,14117,20884,NA
"170",90001110,"BAHRUDIN MINI STATION","EAST1",251160,"90001110-6","PRIMAX 95",9204,7595,6527,9493,6028,8246,9409,7292,22644,22609,20827,22548,24387,NA
"171",90001137,"N.N ENTERPRISE","EAST1",43680,"90001137-2","PRIMAX 95",4651,4803,5013,4138,4817,5191,4776,16723,19032,11647,11609,17170,11643,NA
"172",90001137,"N.N ENTERPRISE","EAST1",43680,"90001137-3","PRIMAX 95",4651,4803,5013,4138,4817,5191,4775,21868,12437,16236,18102,16445,16648,NA
"173",90001137,"N.N ENTERPRISE","EAST1",43680,"90001137-4","PRIMAX 95",4651,4803,5014,4139,4817,5192,4776,18916,11721,16592,21826,21933,12986,NA
"174",90001137,"N.N ENTERPRISE","EAST1",43680,"90001137-1","BIODIESEL B7 (RETAIL)",1883,2402,2141,1352,1077,2137,2474,12907,10824,13835,16649,15224,14177,NA
"175",90001315,"PUTRAJAYA ENTERPRISE","SOUTH1",27300,"90001315-1","PRIMAX 95",3715,3711,3746,3982,3760,3945,3717,10938,15406,21458,17378,16524,19105,NA
"176",90001315,"PUTRAJAYA ENTERPRISE","SOUTH1",27300,"90001315-3","PRIMAX 95",3714,3712,3747,3981,3760,3945,3718,14845,20801,15012,16118,13769,20769,NA
"177",90001315,"PUTRAJAYA ENTERPRISE","SOUTH1",27300,"90001315-4","BIODIESEL B7 (RETAIL)",708,879,841,944,746,476,920,6071,6430,10549,9673,8683,7969,NA
"178",90001315,"PUTRAJAYA ENTERPRISE","SOUTH1",27300,"90001315-2","PRIMAX 95",3715,3712,3746,3982,3761,3946,3718,22094,22094,16704,23859,14980,19425,NA
"179",90001324,"FELDA TRADING SDN BHD","SOUTH1",141960,"90001324-1","PRIMAX 95",4872,4376,4669,3039,5073,5300,4603,17045,23164,16211,17310,20404,11189,NA
"180",90001324,"FELDA TRADING SDN BHD","SOUTH1",141960,"90001324-2","PRIMAX 95",4871,4376,4669,3039,5073,5300,4603,23639,24701,18310,19470,10949,20751,NA
"181",90001324,"FELDA TRADING SDN BHD","SOUTH1",141960,"90001324-3","PRIMAX 95",4871,4376,4669,3040,5072,5300,4604,15095,15127,14967,25832,25863,25193,NA
"182",90001324,"FELDA TRADING SDN BHD","SOUTH1",141960,"90001324-4","BIODIESEL B7 (RETAIL)",7827,9067,8338,16676,6096,4588,6632,24462,22226,13053,15694,17611,16838,NA
"183",90001329,"PITIS STATION SERVICE","SOUTH1",60060,"90001329-1","BIODIESEL B7 (RETAIL)",NA,NA,NA,86,1222,829,1298,NA,NA,NA,NA,24949,23548,NA
"184",90001329,"PITIS STATION SERVICE","SOUTH1",60060,"90001329-2","PRIMAX 95",NA,NA,NA,296,2518,2898,2648,NA,NA,NA,NA,15497,15497,NA
"185",90001329,"PITIS STATION SERVICE","SOUTH1",60060,"90001329-4","PRIMAX 95",NA,NA,NA,296,2518,2898,2648,NA,NA,NA,NA,19876,11885,NA
"186",90001329,"PITIS STATION SERVICE","SOUTH1",60060,"90001329-3","PRIMAX 95",NA,NA,NA,296,2519,2897,2648,NA,NA,NA,NA,13482,13170,NA
"187",90001343,"PERTUBUHAN PELADANG KAWASAN TAMPIN","SOUTH1",87360,"90001343-4","PRIMAX 95",3377,3242,3184,4186,4309,4357,4493,11946,17571,10791,22641,22587,22587,NA
"188",90001343,"PERTUBUHAN PELADANG KAWASAN TAMPIN","SOUTH1",87360,"90001343-1","BIODIESEL B7 (RETAIL)",3895,5090,5229,4301,3439,2031,3894,14009,20918,14309,15994,22655,19101,NA
"189",90001343,"PERTUBUHAN PELADANG KAWASAN TAMPIN","SOUTH1",87360,"90001343-3","PRIMAX 95",3376,3243,3185,4186,4308,4356,4492,11717,21394,21394,25171,16960,7962,NA
"190",90001343,"PERTUBUHAN PELADANG KAWASAN TAMPIN","SOUTH1",87360,"90001343-2","PRIMAX 97",334,529,328,478,664,637,340,9280,8931,8357,7986,7819,6826,NA
"191",90001347,"STESEN MOZA MELAKA","SOUTH1",38220,"90001347-3","PRIMAX 95",NA,5750,5950,5750,5750,5750,5450,NA,NA,20050,20050,20050,14100,NA
"192",90001347,"STESEN MOZA MELAKA","SOUTH1",38220,"90001347-4","PRIMAX 97",NA,900,900,600,600,500,600,NA,NA,5960,4900,4300,9160,NA
"193",90001347,"STESEN MOZA MELAKA","SOUTH1",38220,"90001347-1","BIODIESEL B7 (RETAIL)",NA,2000,2000,2000,2000,500,2000,NA,NA,8360,6360,9820,13280,NA
"194",90001347,"STESEN MOZA MELAKA","SOUTH1",38220,"90001347-2","PRIMAX 95",NA,5750,5950,5750,5750,5750,5450,NA,NA,20050,8150,18490,18300,NA
"195",90001364,"STESEN MINYAK INTAN","SOUTH1",251160,"90001364-5","PRIMAX 95",8232,5854,6845,7905,9918,12568,8351,11740,15842,23556,23922,11442,22985,NA
"196",90001364,"STESEN MINYAK INTAN","SOUTH1",251160,"90001364-2","BIODIESEL B7 (RETAIL)",6419,6668,7936,7071,7102,3562,6742,23329,18254,15491,13058,24685,21555,NA
"197",90001364,"STESEN MINYAK INTAN","SOUTH1",251160,"90001364-3","PRIMAX 95",8233,5853,6845,7905,9917,12569,8352,1070,17779,20253,20402,24011,14620,NA
"198",90001364,"STESEN MINYAK INTAN","SOUTH1",251160,"90001364-4","PRIMAX 95",8233,5853,6845,7904,9918,12569,8351,18254,12903,17485,17926,18254,17779,NA
"199",90001364,"STESEN MINYAK INTAN","SOUTH1",251160,"90001364-6","PRIMAX 97",4631,3385,5116,4911,6162,6963,4274,13058,19521,21416,21944,16014,14620,NA
"200",90001364,"STESEN MINYAK INTAN","SOUTH1",251160,"90001364-1","BIODIESEL B7 (RETAIL)",6419,6668,7935,7070,7103,3563,6741,20104,17338,17191,25192,16014,11606,NA
"201",90001366,"STESEN MINYAK HJ MOHAMAD","SOUTH1",60060,"90001366-1","BIODIESEL B7 (RETAIL)",NA,2330,NA,2184,1951,889,2403,20008,NA,15707,NA,11589,10142,NA
"202",90001366,"STESEN MINYAK HJ MOHAMAD","SOUTH1",60060,"90001366-4","PRIMAX 95",NA,5089,NA,4975,5060,4813,5119,22798,NA,18629,NA,23095,24696,NA
"203",90001366,"STESEN MINYAK HJ MOHAMAD","SOUTH1",60060,"90001366-2","PRIMAX 97",NA,843,NA,917,581,578,803,6404,NA,10324,NA,8566,8012,NA
"204",90001366,"STESEN MINYAK HJ MOHAMAD","SOUTH1",60060,"90001366-3","PRIMAX 95",NA,5088,NA,4975,5060,4813,5118,18587,NA,24078,NA,21075,9954,NA
"205",90001368,"SHAF AUTOCARE","SOUTH1",38220,"90001368-1","PRIMAX 95",3292,2904,2856,3316,2922,2923,2866,16203,6366,22953,14749,14749,5643,NA
"206",90001368,"SHAF AUTOCARE","SOUTH1",38220,"90001368-3","PRIMAX 95",3292,2905,2856,3316,2921,2924,2866,17849,17991,17910,17910,24508,17260,NA
"207",90001368,"SHAF AUTOCARE","SOUTH1",38220,"90001368-4","PRIMAX 97",557,509,482,660,535,705,349,6469,5961,11074,10424,9943,9324,NA
"208",90001368,"SHAF AUTOCARE","SOUTH1",38220,"90001368-5","BIODIESEL B7 (RETAIL)",1213,953,1863,1374,1644,1337,2532,9945,8730,7683,6000,10009,8429,NA
"209",90001368,"SHAF AUTOCARE","SOUTH1",38220,"90001368-2","PRIMAX 95",3291,2904,2857,3316,2922,2923,2867,19980,19982,11074,10919,21839,21637,NA
"210",90001374,"Y.S. SALIHA SERVIS STATION","SOUTH1",120120,"90001374-1","PRIMAX 95",3322,3197,3207,3275,3183,3529,3193,19431,13869,12837,10973,20259,11500,NA
"211",90001374,"Y.S. SALIHA SERVIS STATION","SOUTH1",120120,"90001374-2","PRIMAX 95",3322,3197,3207,3275,3183,3529,3193,19173,16199,14640,13432,17504,14219,NA
"212",90001374,"Y.S. SALIHA SERVIS STATION","SOUTH1",120120,"90001374-3","PRIMAX 95",3321,3196,3207,3275,3183,3529,3192,9096,10972,6433,20414,11369,21986,NA
"213",90001374,"Y.S. SALIHA SERVIS STATION","SOUTH1",120120,"90001374-4","PRIMAX 97",510,566,523,717,530,560,362,13434,12920,12355,11830,11110,10890,NA
"214",90001374,"Y.S. SALIHA SERVIS STATION","SOUTH1",120120,"90001374-5","BIODIESEL B7 (RETAIL)",5643,5888,5828,5457,5044,2632,5015,13516,16183,10725,14977,13742,13362,NA
"215",90001378,"HME PETRONAS SERVICE STATION","SOUTH1",81900,"90001378-5","PRIMAX 97",1492,1426,951,1676,1337,2280,1506,9466,7923,12080,10994,9236,7855,NA
"216",90001378,"HME PETRONAS SERVICE STATION","SOUTH1",81900,"90001378-1","BIODIESEL B7 (RETAIL)",4740,5493,5729,6383,3918,1881,4377,21202,16183,16169,15641,20732,17561,NA
"217",90001378,"HME PETRONAS SERVICE STATION","SOUTH1",81900,"90001378-2","PRIMAX 95",4896,4895,4444,5447,5536,5694,5165,14718,14704,23976,20560,23833,19987,NA
"218",90001378,"HME PETRONAS SERVICE STATION","SOUTH1",81900,"90001378-3","PRIMAX 95",4896,4895,4445,5447,5536,5693,5165,20174,11264,14805,17012,19312,6365,NA
"219",90001378,"HME PETRONAS SERVICE STATION","SOUTH1",81900,"90001378-4","PRIMAX 95",4895,4896,4445,5447,5535,5693,5165,21769,16483,16114,25509,19973,19727,NA
"220",90001384,"SHAZIMAN ENTERPRISE","SOUTH1",92820,"90001384-4","BIODIESEL B7 (RETAIL)",4326,5009,4512,4867,3538,3436,4965,16867,18340,13580,19785,14778,23327,NA
"221",90001384,"SHAZIMAN ENTERPRISE","SOUTH1",92820,"90001384-3","PRIMAX 95",4314,4160,4360,4289,5388,4786,4401,15678,21468,16275,22547,18342,22547,NA
"222",90001384,"SHAZIMAN ENTERPRISE","SOUTH1",92820,"90001384-1","PRIMAX 95",4314,4159,4361,4290,5387,4786,4401,15974,18922,16273,22808,18632,21191,NA
"223",90001384,"SHAZIMAN ENTERPRISE","SOUTH1",92820,"90001384-2","PRIMAX 95",4313,4159,4360,4289,5387,4787,4401,12983,17164,13282,19500,15975,20071,NA
"224",90001386,"PETROMILES ENTERPRISE","SOUTH1",278460,"90001386-4","PRIMAX 95",5666,4389,4974,7541,9406,6847,5269,22730,18295,23061,20983,18657,14783,NA
"225",90001386,"PETROMILES ENTERPRISE","SOUTH1",278460,"90001386-5","PRIMAX 95",5667,4390,4975,7542,9406,6847,5270,8433,17853,26130,22831,17269,11533,NA
"226",90001386,"PETROMILES ENTERPRISE","SOUTH1",278460,"90001386-6","PRIMAX 95",5666,4389,4975,7541,9406,6847,5269,24442,24192,18732,21576,17380,15042,NA
"227",90001386,"PETROMILES ENTERPRISE","SOUTH1",278460,"90001386-1","BIODIESEL B7 (RETAIL)",6948,7310,7027,10455,4825,3186,9089,21875,19014,24067,22565,15865,16448,NA
"228",90001386,"PETROMILES ENTERPRISE","SOUTH1",278460,"90001386-3","PRIMAX 97",2733,2439,2429,4112,4529,6081,3765,13318,15569,18748,16488,17560,13116,NA
"229",90001386,"PETROMILES ENTERPRISE","SOUTH1",278460,"90001386-2","BIODIESEL B7 (RETAIL)",6947,7310,7028,10456,4825,3185,9088,17272,22410,18726,22453,19699,20349,NA
"230",90001392,"STESEN MINYAK SITIMAS","SOUTH1",49140,"90001392-4","PRIMAX 95",4595,4480,NA,4600,NA,NA,NA,10970,18410,13690,NA,11920,NA,NA
"231",90001392,"STESEN MINYAK SITIMAS","SOUTH1",49140,"90001392-3","PRIMAX 95",4595,4480,NA,4600,NA,NA,NA,14910,16280,19260,NA,15680,NA,NA
"232",90001392,"STESEN MINYAK SITIMAS","SOUTH1",49140,"90001392-1","BIODIESEL B7 (RETAIL)",910,1420,NA,1010,NA,NA,NA,11300,10480,8990,NA,7890,NA,NA
"233",90001392,"STESEN MINYAK SITIMAS","SOUTH1",49140,"90001392-2","PRIMAX 97",480,370,NA,580,NA,NA,NA,11590,11020,10490,NA,9450,NA,NA
"234",90001394,"S/M & SERVIS SERI ADUKA","SOUTH1",76440,"90001394-4","PRIMAX 95",5539,4704,4697,6435,7091,7630,5539,20639,26212,21905,19108,20639,16111,NA
"235",90001394,"S/M & SERVIS SERI ADUKA","SOUTH1",76440,"90001394-5","PRIMAX 97",1285,1421,1148,1373,1485,2125,1160,14403,13516,11961,10569,9252,7568,NA
"236",90001394,"S/M & SERVIS SERI ADUKA","SOUTH1",76440,"90001394-1","BIODIESEL B7 (RETAIL)",3947,3844,4673,4668,3185,2242,4940,22459,18814,20282,15965,16750,13273,NA
"237",90001394,"S/M & SERVIS SERI ADUKA","SOUTH1",76440,"90001394-3","PRIMAX 95",5539,4705,4697,6436,7091,7631,5539,11188,17329,26033,20639,22565,15040,NA
"238",90001394,"S/M & SERVIS SERI ADUKA","SOUTH1",76440,"90001394-2","PRIMAX 95",5539,4705,4698,6435,7091,7631,5539,15082,17300,27000,21716,21107,13742,NA
"239",90001807,"KOPERASI UNIKEB BERHAD","CENTR3",19610,"90001807-1","PRIMAX 95",2044,1848,2007,1941,2066,2087,1833,10308,10308,10308,10308,4720,4053,NA
"240",90001807,"KOPERASI UNIKEB BERHAD","CENTR3",19610,"90001807-6","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",90001807,"KOPERASI UNIKEB BERHAD","CENTR3",19610,"90001807-2","PRIMAX 95",2044,1848,2007,1941,2065,2088,1834,11079,11318,11397,5451,11714,5943,NA
"242",90001807,"KOPERASI UNIKEB BERHAD","CENTR3",19610,"90001807-4","PRIMAX 97",309,424,285,500,298,322,165,12771,12361,11873,11556,11000,10615,NA
"243",90001807,"KOPERASI UNIKEB BERHAD","CENTR3",19610,"90001807-5","BIODIESEL B7 (RETAIL)",1219,463,823,618,442,214,665,9369,8047,7522,6648,6014,5521,NA
"244",90001807,"KOPERASI UNIKEB BERHAD","CENTR3",19610,"90001807-3","PRIMAX 95",2044,1848,2006,1940,2066,2087,1834,19015,12688,7373,7373,11159,11159,NA
"245",90001821,"S/S ABU SAMAH","CENTR2",144926,"90001821-4","PRIMAX 95",4900,5100,4767,5066,5434,5300,5000,15840,24743,24928,19716,19723,19727,NA
"246",90001821,"S/S ABU SAMAH","CENTR2",144926,"90001821-5","PRIMAX 95",4900,5100,4766,5067,5433,5300,5000,15174,18476,18663,26177,21964,20878,NA
"247",90001821,"S/S ABU SAMAH","CENTR2",144926,"90001821-2","BIODIESEL B7 (RETAIL)",2400,2200,2250,2250,1850,1350,2450,15049,13845,9288,10809,16345,16434,NA
"248",90001821,"S/S ABU SAMAH","CENTR2",144926,"90001821-3","PRIMAX 97",950,1000,900,920,850,940,1200,11271,10272,9242,8349,7433,6566,NA
"249",90001821,"S/S ABU SAMAH","CENTR2",144926,"90001821-1","BIODIESEL B7 (RETAIL)",2400,2200,2250,2250,1850,1350,2450,6786,19302,19776,19602,15090,11358,NA
"250",90001821,"S/S ABU SAMAH","CENTR2",144926,"90001821-6","PRIMAX 95",4900,5100,4767,5067,5433,5300,5000,22751,22759,7168,23584,23591,8289,NA
"251",90001823,"KOPERASI K/T PETRONAS BHD","CENTR2",33558,"90001823-1","PRIMAX 95",NA,5177,4836,5738,6020,4848,5407,5481,NA,8352,589,6373,514,NA
"252",90001823,"KOPERASI K/T PETRONAS BHD","CENTR2",33558,"90001823-2","PRIMAX 95",NA,5177,4836,5738,6020,4848,5407,24579,NA,22920,18228,22855,16956,NA
"253",90001823,"KOPERASI K/T PETRONAS BHD","CENTR2",33558,"90001823-4","PRIMAX 97",NA,953,818,845,1193,938,833,9057,NA,7369,6426,5576,15323,NA
"254",90001823,"KOPERASI K/T PETRONAS BHD","CENTR2",33558,"90001823-5","BIODIESEL B7 (RETAIL)",NA,1370,1070,1363,1661,788,1213,19246,NA,16478,15408,13626,12196,NA
"255",90001823,"KOPERASI K/T PETRONAS BHD","CENTR2",33558,"90001823-3","PRIMAX 95",NA,5178,4836,5737,6020,4848,5406,25042,NA,20246,17873,22539,17450,NA
"256",90001836,"S/S CEMPAKA SARI ENTERPRISE","CENTR2",41121,"90001836-3","PRIMAX 95",7075,6946,7178,7119,6896,7173,6942,14451,19373,13820,23941,14138,12232,NA
"257",90001836,"S/S CEMPAKA SARI ENTERPRISE","CENTR2",41121,"90001836-4","PRIMAX 97",338,412,412,643,839,619,682,4689,3875,3436,3051,2408,1569,NA
"258",90001836,"S/S CEMPAKA SARI ENTERPRISE","CENTR2",41121,"90001836-1","BIODIESEL B7 (RETAIL)",2186,1890,1981,1861,2003,999,2458,12213,10027,13597,11616,9755,7752,NA
"259",90001836,"S/S CEMPAKA SARI ENTERPRISE","CENTR2",41121,"90001836-2","PRIMAX 95",7075,6946,7178,7120,6895,7174,6942,13752,16519,19100,14463,10027,19982,NA
"260",90001858,"S/S AZAHARI MOHAMAD","CENTR1",103740,"90001858-3","PRIMAX 95",5856,5827,5351,5915,6093,NA,6194,12823,13402,4234,12823,15362,17106,NA
"261",90001858,"S/S AZAHARI MOHAMAD","CENTR1",103740,"90001858-4","PRIMAX 95",5856,5828,5351,5916,6092,NA,6194,16840,1038,11935,23359,19784,22983,NA
"262",90001858,"S/S AZAHARI MOHAMAD","CENTR1",103740,"90001858-5","PRIMAX 95",5857,5827,5351,5915,6093,NA,6195,15216,12514,15468,11553,16856,20453,NA
"263",90001858,"S/S AZAHARI MOHAMAD","CENTR1",103740,"90001858-1","BIODIESEL B7 (RETAIL)",5590,3656,6506,4347,5352,NA,5790,18997,13553,15219,19458,15648,22812,NA
"264",90001858,"S/S AZAHARI MOHAMAD","CENTR1",103740,"90001858-2","PRIMAX 97",481,382,427,670,530,NA,498,15680,15203,14727,14410,13691,13046,NA
"265",90001870,"S/S PTBH PLDG K.DENGKIL","CENTR3",195566,"90001870-1","BIODIESEL B7 (RETAIL)",4682,4187,4444,3364,4371,2120,4136,14679,9008,14389,14171,24967,20797,NA
"266",90001870,"S/S PTBH PLDG K.DENGKIL","CENTR3",195566,"90001870-2","PRIMAX 95",7204,7359,6661,7864,7698,7816,7325,15836,380,21389,18961,21389,6961,NA
"267",90001870,"S/S PTBH PLDG K.DENGKIL","CENTR3",195566,"90001870-3","PRIMAX 95",7203,7359,6662,7864,7698,7817,7326,25958,18330,7026,21904,16411,15546,NA
"268",90001870,"S/S PTBH PLDG K.DENGKIL","CENTR3",195566,"90001870-4","PRIMAX 95",7204,7359,6662,7863,7698,7816,7325,26318,26318,26318,26318,26447,26275,NA
"269",90001870,"S/S PTBH PLDG K.DENGKIL","CENTR3",195566,"90001870-5","BIODIESEL B7 (RETAIL)",4682,4187,4444,3364,4371,2121,4137,24315,24315,18120,2059,18681,24967,NA
"270",90001877,"STESEN SERVIS PASTIJAYA","CENTR3",103935,"90001877-3","PRIMAX 95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",90001877,"STESEN SERVIS PASTIJAYA","CENTR3",103935,"90001877-1","PRIMAX 95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",90001877,"STESEN SERVIS PASTIJAYA","CENTR3",103935,"90001877-2","PRIMAX 95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",90001877,"STESEN SERVIS PASTIJAYA","CENTR3",103935,"90001877-4","PRIMAX 97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",90001877,"STESEN SERVIS PASTIJAYA","CENTR3",103935,"90001877-5","BIODIESEL B7 (RETAIL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",90001879,"KOPERASI UNIVERSITI PUTRA MALAYSIA","CENTR3",31800,"90001879-1","PRIMAX 95",NA,5554,5397,6085,5779,4030,5537,NA,NA,22886,26034,26993,22886,NA
"276",90001879,"KOPERASI UNIVERSITI PUTRA MALAYSIA","CENTR3",31800,"90001879-2","PRIMAX 95",NA,5554,5397,6084,5779,4030,5537,NA,NA,11289,18126,10917,444,NA
"277",90001879,"KOPERASI UNIVERSITI PUTRA MALAYSIA","CENTR3",31800,"90001879-3","PRIMAX 95",NA,5553,5398,6085,5779,4030,5538,NA,NA,25794,25752,25934,22698,NA
"278",90001879,"KOPERASI UNIVERSITI PUTRA MALAYSIA","CENTR3",31800,"90001879-4","BIODIESEL B7 (RETAIL)",NA,915,598,613,729,618,922,NA,NA,11943,11231,10758,9960,NA
"279",90001882,"MOHAMAD ZUHIR BIN HAJI IBRAHIM","CENTR1",180180,"90001882-5","BIODIESEL B7 (RETAIL)",4157,5166,4896,5756,3514,1919,4907,NA,13298,8180,14237,14499,11257,NA
"280",90001882,"MOHAMAD ZUHIR BIN HAJI IBRAHIM","CENTR1",180180,"90001882-3","PRIMAX 95",4786,4143,4005,4697,5119,5924,4880,NA,14337,10270,11475,4778,4778,NA
"281",90001882,"MOHAMAD ZUHIR BIN HAJI IBRAHIM","CENTR1",180180,"90001882-4","PRIMAX 95",4786,4143,4004,4696,5119,5923,4880,NA,15655,12268,20946,13350,21866,NA
"282",90001882,"MOHAMAD ZUHIR BIN HAJI IBRAHIM","CENTR1",180180,"90001882-2","PRIMAX 95",4787,4142,4005,4696,5119,5924,4880,NA,4670,10124,4657,20652,13378,NA
"283",90001884,"ZSM ENTERPRISE","CENTR1",103740,"90001884-1","PRIMAX 95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",90001884,"ZSM ENTERPRISE","CENTR1",103740,"90001884-4","BIODIESEL B7 (RETAIL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",90001884,"ZSM ENTERPRISE","CENTR1",103740,"90001884-5","BIODIESEL B7 (RETAIL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",90001884,"ZSM ENTERPRISE","CENTR1",103740,"90001884-2","PRIMAX 95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",90001884,"ZSM ENTERPRISE","CENTR1",103740,"90001884-3","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",90001929,"SITI RASHIDAH ENTERPRISE","CENTR2",32206,"90001929-4","PRIMAX 95",5759,5912,5641,5903,6830,7080,6663,16451,17809,17207,14300,16602,15028,NA
"289",90001929,"SITI RASHIDAH ENTERPRISE","CENTR2",32206,"90001929-1","BIODIESEL B7 (RETAIL)",1513,1435,1842,885,942,992,1199,9040,7562,6091,4248,8823,7883,NA
"290",90001929,"SITI RASHIDAH ENTERPRISE","CENTR2",32206,"90001929-2","PRIMAX 97",503,357,357,690,398,520,378,5252,4748,4391,4034,3344,2945,NA
"291",90001929,"SITI RASHIDAH ENTERPRISE","CENTR2",32206,"90001929-3","PRIMAX 95",5760,5911,5642,5902,6830,7079,6662,19611,17653,22812,13936,15908,15045,NA
"292",90001931,"STESYEN MINYAK AZRAF","CENTR3",62061,"90001931-1","PRIMAX 97",782,871,415,724,914,627,930,5564,4782,14831,19876,19152,18238,NA
